project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-REF-0040,Punjab,Highway,15,41.1,0,75.2,0,122,35.7,38.6,36,Approved,Not Required,49,72,Low,In Progress,2024,Amritsar,Delhi-Amritsar-Katra Expressway - Package 23,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,2,Ongoing
LA-REF-0040,Punjab,Highway,15,56.1,0,69.4,0,122,46.8,52.1,36,Approved,Not Required,61,72,Low,In Progress,2025,Amritsar,Delhi-Amritsar-Katra Expressway - Package 23,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,2,Ongoing
LA-REF-0041,Jammu and Kashmir,Highway,15,4.7,3,88.8,0,159,4.2,4.4,45,Pending,Not Required,0,327,Medium,Early Stage,2022,Udhampur,Delhi-Amritsar-Katra Expressway - Package 24,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0041,Jammu and Kashmir,Highway,15,14.4,2,81.3,0,159,12.2,12.3,45,Pending,Not Required,97,327,Medium,In Progress,2023,Udhampur,Delhi-Amritsar-Katra Expressway - Package 24,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0041,Jammu and Kashmir,Highway,15,15.3,2,78.9,0,159,12.2,11.6,45,Pending,Not Required,213,327,Medium,In Progress,2024,Udhampur,Delhi-Amritsar-Katra Expressway - Package 24,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Administrative Review,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0041,Jammu and Kashmir,Highway,15,41.8,1,66.6,0,159,26.7,29.9,45,Approved,Not Required,327,327,Medium,In Progress,2025,Udhampur,Delhi-Amritsar-Katra Expressway - Package 24,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Not Started,0,Ongoing
LA-REF-0042,Jammu and Kashmir,Highway,20,11,3,89.7,0,72,7.8,9.9,34,Pending,Not Required,14,381,High,Early Stage,2021,Reasi,Delhi-Amritsar-Katra Expressway - Package 25,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0042,Jammu and Kashmir,Highway,20,19.6,3,85.3,0,72,17.6,16.6,34,Pending,Not Required,114,381,High,In Progress,2022,Reasi,Delhi-Amritsar-Katra Expressway - Package 25,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0042,Jammu and Kashmir,Highway,20,21.4,2,81.5,0,72,15.7,20.2,34,Pending,Not Required,281,381,High,In Progress,2024,Reasi,Delhi-Amritsar-Katra Expressway - Package 25,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,3,Ongoing
LA-REF-0042,Jammu and Kashmir,Highway,20,49.4,3,72.5,0,72,34.7,46.6,34,Approved,Not Required,360,381,High,In Progress,2025,Reasi,Delhi-Amritsar-Katra Expressway - Package 25,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Partially Complete,3,Ongoing
LA-REF-0043,Haryana,Highway,15,15.3,3,92.5,0,43,12.6,13.8,32,Pending,Not Required,0,276,Medium,Early Stage,2022,Karnal,Delhi-Amritsar-Katra Expressway - Package 26,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0043,Haryana,Highway,15,27.5,1,84.8,0,43,20,22.2,32,Pending,Not Required,118,276,Medium,In Progress,2023,Karnal,Delhi-Amritsar-Katra Expressway - Package 26,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0043,Haryana,Highway,15,29.6,1,84.2,0,43,17.4,25,32,Pending,Not Required,175,276,Medium,In Progress,2024,Karnal,Delhi-Amritsar-Katra Expressway - Package 26,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0043,Haryana,Highway,15,46.9,0,77.4,0,43,39.8,39.3,32,Approved,Not Required,276,276,Medium,In Progress,2025,Karnal,Delhi-Amritsar-Katra Expressway - Package 26,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-REF-0044,Punjab,Highway,15,1.2,0,98.4,0,56,0.9,0.8,52,Pending,Not Required,31,250,Medium,Early Stage,2020,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Urban,No,Not Started,Not Started,0,Ongoing
LA-REF-0044,Punjab,Highway,15,1.2,2,97.5,0,56,0.9,1,52,Pending,Not Required,24,250,Medium,In Progress,2021,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Urban,No,Not Started,Not Started,6,Ongoing
LA-REF-0044,Punjab,Highway,15,27,2,85.9,0,56,18.9,23,52,Approved,Not Required,76,250,Medium,In Progress,2022,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Urban,No,Not Started,Not Started,6,Ongoing
LA-REF-0044,Punjab,Highway,15,47.5,1,79.1,0,56,28.9,34.2,52,Approved,Not Required,121,250,Medium,In Progress,2023,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Not Started,Not Started,6,Ongoing
LA-REF-0044,Punjab,Highway,15,61.3,0,66.3,0,56,45.6,55.1,52,Approved,Not Required,198,250,Medium,In Progress,2024,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,6,Ongoing
LA-REF-0044,Punjab,Highway,15,67.9,0,57.2,0,56,44.9,51.9,52,Approved,Not Required,221,250,Medium,In Progress,2025,Jalandhar,Delhi-Amritsar-Katra Expressway - Package 27,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,6,Ongoing
LA-REF-0045,Punjab,Highway,15.5,11.9,3,91.7,0,82,7.5,8.9,47,Pending,Not Required,36,178,Medium,Early Stage,2020,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0045,Punjab,Highway,15.5,11.9,3,89.9,0,82,9.7,10.2,47,Pending,Not Required,6,178,Medium,In Progress,2021,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-REF-0045,Punjab,Highway,15.5,50.9,3,83,0,82,43.3,39.1,47,Approved,Not Required,84,178,Medium,In Progress,2022,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-REF-0045,Punjab,Highway,15.5,61.1,1,70,0,82,51.1,54,47,Approved,Not Required,80,178,Medium,In Progress,2023,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-REF-0045,Punjab,Highway,15.5,75.1,0,64.8,0,82,64.8,68,47,Approved,Not Required,168,178,Medium,In Progress,2024,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-REF-0045,Punjab,Highway,15.5,93.3,0,53.2,0,82,65.4,87.9,47,Approved,Not Required,178,178,Medium,Near Completion,2025,Amritsar,Delhi-Amritsar-Katra Expressway - Package 28,Delhi-Amritsar-Katra Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-REF-0046,Delhi,Highway,15,9.1,1,87.9,0,66,5.5,8.2,58,Pending,Pending,28,576,High,Early Stage,2017,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-REF-0046,Delhi,Highway,15,11.4,0,84.5,0,66,8.5,9.2,58,Approved,Approved,61,576,High,In Progress,2018,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Received,Urban,No,Not Started,Not Started,5,Ongoing
LA-REF-0046,Delhi,Highway,15,32.3,0,78.7,0,66,22.5,28,58,Pending,Pending,155,576,High,In Progress,2019,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Not Started,Not Started,8,Ongoing
LA-REF-0046,Delhi,Highway,15,32.5,0,77.2,3,66,23,30.5,58,Pending,Pending,238,576,High,In Progress,2020,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Litigation Begins,Urban,No,Not Started,Not Started,8,Ongoing
LA-REF-0046,Delhi,Highway,15,34.3,0,75.7,3,66,26.7,27.2,58,Pending,Pending,279,576,High,In Progress,2021,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Court Stay,Urban,No,Not Started,Not Started,8,Ongoing
LA-REF-0046,Delhi,Highway,15,37,1,74.4,4,66,27.4,27.6,58,Approved,Pending,359,576,High,In Progress,2022,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Court Stay,Urban,No,Not Started,Not Started,8,Ongoing
LA-REF-0046,Delhi,Highway,15,61.6,0,60.1,4,66,47.1,54.7,58,Approved,Approved,378,576,High,In Progress,2023,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Litigation Resolved,Urban,No,Partially Disbursed,Partially Complete,8,Ongoing
LA-REF-0046,Delhi,Highway,15,78.4,1,50.8,4,66,59.6,72.9,58,Approved,Approved,548,576,High,In Progress,2024,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,8,Ongoing
LA-REF-0046,Delhi,Highway,15,94.3,0,38.5,4,66,82.6,88.8,58,Approved,Approved,576,576,High,Near Completion,2025,Dwarka,Dwarka Expressway - Package 1,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,8,Ongoing
LA-REF-0047,Haryana,Highway,53.2,18.4,1,93.7,0,93,13.8,13.4,67,Pending,Not Required,17,566,High,Early Stage,2016,Gurugram,Dwarka Expressway - Package 2,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0047,Haryana,Highway,53.2,41.1,1,89.4,0,93,23.3,34.6,67,Approved,Not Required,58,566,High,In Progress,2017,Gurugram,Dwarka Expressway - Package 2,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0047,Haryana,Highway,53.2,62,0,79.8,0,93,51.2,45.4,67,Approved,Not Required,115,566,High,In Progress,2018,Gurugram,Dwarka Expressway - Package 2,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Urban,No,Not Started,Partially Complete,1,Completed
LA-REF-0047,Haryana,Highway,53.2,83.8,1,71.9,0,93,53.9,66.9,67,Approved,Not Required,162,566,High,Near Completion,2019,Gurugram,Dwarka Expressway - Package 2,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Not Started,Partially Complete,1,Completed
LA-REF-0047,Haryana,Highway,53.2,97.7,1,64.4,0,93,66.7,78,67,Approved,Not Required,287,566,High,Completed,2020,Gurugram,Dwarka Expressway - Package 2,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,1,Completed
LA-REF-0048,Delhi,Highway,70.3,1.9,1,95,0,55,1.7,1.6,54,Approved,Not Required,0,274,Medium,Early Stage,2017,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-REF-0048,Delhi,Highway,70.3,9.5,4,76.1,0,55,7.3,6.8,54,Pending,Not Required,29,274,Medium,In Progress,2018,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Objections Filed,Urban,No,Not Started,Not Started,8,Ongoing
LA-REF-0048,Delhi,Highway,70.3,14.4,2,62.6,0,55,12.3,11.8,54,Pending,Not Required,78,274,Medium,In Progress,2019,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Not Started,8,Ongoing
LA-REF-0048,Delhi,Highway,70.3,14.4,2,61.1,3,55,11.4,13.1,54,Pending,Not Required,161,274,Medium,In Progress,2021,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Litigation Begins,Urban,No,Partially Disbursed,Not Started,8,Ongoing
LA-REF-0048,Delhi,Highway,70.3,33.1,0,47.8,3,55,24,28.5,54,Pending,Not Required,158,274,Medium,In Progress,2022,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Litigation Resolved,Urban,No,Partially Disbursed,Not Started,11,Ongoing
LA-REF-0048,Delhi,Highway,70.3,39.1,2,37.9,3,55,32.5,34.1,54,Approved,Not Required,186,274,Medium,In Progress,2023,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Not Started,11,Ongoing
LA-REF-0048,Delhi,Highway,70.3,43.9,0,24.3,3,55,33.7,41.3,54,Approved,Not Required,265,274,Medium,In Progress,2024,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,11,Ongoing
LA-REF-0048,Delhi,Highway,70.3,47.9,2,8.2,3,55,33.2,43.8,54,Approved,Not Required,258,274,Medium,In Progress,2025,Dwarka,Dwarka Expressway - Package 3,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Substantially Disbursed,Not Started,13,Ongoing
LA-REF-0049,Haryana,Highway,34.1,7.7,1,92.3,0,92,4.6,5.7,79,Pending,Not Required,0,324,Medium,Early Stage,2016,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-REF-0049,Haryana,Highway,34.1,23.9,4,81.6,0,92,15.7,17.7,79,Pending,Not Required,26,324,Medium,In Progress,2017,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Objections Filed,Urban,No,Not Started,Not Started,22,Completed
LA-REF-0049,Haryana,Highway,34.1,26.7,0,80.2,0,92,21,25.3,79,Pending,Not Required,107,324,Medium,In Progress,2018,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Urban,No,Not Started,Not Started,22,Completed
LA-REF-0049,Haryana,Highway,34.1,29.7,1,79.1,0,92,21.4,23.6,79,Pending,Not Required,98,324,Medium,In Progress,2019,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Urban,No,Not Started,Not Started,22,Completed
LA-REF-0049,Haryana,Highway,34.1,45.8,1,74.1,0,92,38,35.8,79,Approved,Not Required,119,324,Medium,In Progress,2020,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Urban,No,Not Started,Partially Complete,22,Completed
LA-REF-0049,Haryana,Highway,34.1,62.3,1,63,0,92,55.6,49.3,79,Approved,Not Required,182,324,Medium,In Progress,2021,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,22,Completed
LA-REF-0049,Haryana,Highway,34.1,71.6,0,56.6,0,92,53.8,58.3,79,Approved,Not Required,214,324,Medium,In Progress,2022,Gurugram,Dwarka Expressway - Package 4,Dwarka Expressway,Historical Snapshot (real project reference),Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,22,Completed
